ticker,cik,name,sector,subsector,valuation_price,price_date,price_observations,price_status,price_reason,filing_date,period_end,revenue_ttm,operating_income_ttm,net_income_ttm,free_cash_flow_ttm,cash_and_equivalents,total_debt,stockholders_equity,shares_outstanding,market_cap,net_debt,enterprise_value,earnings_yield,free_cash_flow_yield,price_to_earnings,price_to_fcf,ev_to_operating_income,operating_margin,five_year_revenue_growth,positive_fcf_years,historical_fcf_years,net_debt_to_fcf,price_to_book,five_year_median_fcf,historical_net_income_years,five_year_median_net_income,calculation_status,calculation_warnings,snapshot_source_url,price_source_url
TSLA,0001318605,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,332.805,2026-08-14,5,ok,,2026-07-23,2026-07-16,92720000000.0,5622000000.0,5942000000.0,5586000000.0,15219000000.0,1937600000.0,86858000000.0,3949547394.0,1314429120460.17,-13281400000,1301147720460.17,0.0045205936992021,0.00424975368625764,221.209882271991,235.30775518442,231.438584215612,0.0606341673856773,0.152098907824963,5,5,-2.37762262799857,15.1330806656862,5015000000,5,7153000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001318605.json,https://hfdatalibrary.com/pages/data
TSN,0000100493,Tyson Foods,Consumer Staples,Packaged Foods & Meats,56.58,2026-08-14,5,ok,,2026-08-03,2026-06-27,54146000000.0,1465000000.0,813000000.0,1298000000.0,740000000.0,1427000000.0,18079000000.0,,,687000000,,,,,,,0.0270564769327374,0.037284782975153,4,5,0.529275808936826,,1177000000,5,822000000,partial,missing_shares_outstanding,https://data.sec.gov/api/xbrl/companyfacts/CIK0000100493.json,https://hfdatalibrary.com/pages/data
TT,0001466258,Trane Technologies,Industrials,Building Products,478.175,2026-08-14,5,ok,,2026-07-30,2026-07-24,20750100000.0,3815200000.0,2877800000.0,2811400000.0,1763300000.0,4616800000.0,8622900000.0,220023177.0,105209582661.975,2853500000,108063082661.975,0.0273530217228026,0.0267219005043739,36.5590321293957,37.4224879639948,28.3243559084648,0.183864174148558,0.108206907849778,5,5,1.01497474567831,12.2011832054152,2088900000,5,2041700000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001466258.json,https://hfdatalibrary.com/pages/data
TTD,0001671933,Trade Desk (The),Communication Services,Advertising,13.59,2026-08-14,5,ok,,2026-08-06,2026-06-30,2679088000.0,475019000.0,417194000.0,755920000.0,1122979000.0,,2574352000.0,,,,,,,,,,0.177306232568695,0.24733507294213,5,5,,,551532000,5,178940000,partial,missing_shares_outstanding;missing_total_debt,https://data.sec.gov/api/xbrl/companyfacts/CIK0001671933.json,https://hfdatalibrary.com/pages/data
TTWO,0000946581,Take-Two Interactive,Communication Services,Interactive Home Entertainment,246.64,2026-08-14,5,ok,,2026-08-07,2026-07-27,5799200000.0,-4184600000.0,161700000.0,-58300000.0,1364900000.0,2017568000.0,3608400000.0,186980443.0,46116856461.52,652668000,46769524461.52,0.00350631010886275,-0.0012641798351682,285.200101802845,,,-0.721582287212029,0.173931112688378,2,5,,12.7804169331338,-157800000,5,-1124700000,partial,nonpositive_operating_income_ttm;nonpositive_free_cash_flow_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000946581.json,https://hfdatalibrary.com/pages/data
TXN,0000097476,Texas Instruments,Information Technology,Semiconductors,279.71,2026-08-14,5,ok,,2026-07-24,2026-07-15,16675000000.0,5818000000.0,1949000000.0,1503000000.0,3660000000.0,14489000000.0,18007000000.0,913247686.0,255444510251.06,10829000000,266273510251.06,0.00762983709489178,0.00588386103315666,131.064397255546,169.956427312748,45.7671897990822,0.348905547226387,-0.00914656778029033,5,5,7.20492348636061,14.1858449631288,2603000000,5,6510000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000097476.json,https://hfdatalibrary.com/pages/data
TXT,0000217346,Textron,Industrials,Aerospace & Defense,88.96,2026-08-14,5,ok,,2026-07-28,2026-07-17,13286000000.0,,272000000.0,559000000.0,731000000.0,,8054000000.0,171986917.0,15299956136.32,,,0.0177778287451628,0.0365360524578898,56.2498387364706,27.3702256463685,,,0.0455228502876224,5,5,,1.89967173284331,929000000,5,861000000,partial,missing_operating_income_ttm;missing_total_debt,https://data.sec.gov/api/xbrl/companyfacts/CIK0000217346.json,https://hfdatalibrary.com/pages/data
TYL,0000860731,Tyler Technologies,Information Technology,Application Software,322.77,2026-08-14,5,ok,,2026-07-29,2026-07-27,2245750000.0,339282000.0,306797000.0,628452000.0,895353000.0,597934000.0,3037231000.0,40952274.0,13218165478.98,-297419000,12920746478.98,0.023210255650671,0.0475445704624735,43.0844026472879,21.0328958758664,38.0826170530119,0.151077368362462,0.100124348522378,5,5,-0.473256509645924,4.35204483260575,359921000,5,165919000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000860731.json,https://hfdatalibrary.com/pages/data
UAL,0000100517,United Airlines Holdings,Industrials,Passenger Airlines,125.34,2026-08-14,5,ok,,2026-07-16,2026-07-09,57986000000.0,5000000000.0,3311000000.0,4044000000.0,10166000000.0,21266000000.0,16697000000.0,324583772.0,40683329982.48,11100000000,51783329982.48,0.0813846851136782,0.0994018926607414,12.2873240659861,10.0601706188131,10.356665996496,0.0862277101369296,0.244388699590518,3,5,2.74480712166172,2.43656525019345,1247000000,5,2618000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000100517.json,https://hfdatalibrary.com/pages/data
UBER,0001543151,Uber,Industrials,Passenger Ground Transportation,75.92,2026-08-14,5,ok,,2026-08-05,2026-07-31,11617000000.0,4509000000.0,12624000000.0,8540000000.0,4870000000.0,10726000000.0,27316000000.0,2042560121.0,155071164386.32,5856000000,160927164386.32,0.0814077849351188,0.0550714894919134,12.2838374830735,18.1582159702951,35.6902116625238,0.388138073512955,0.313874632499648,4,5,0.685714285714286,5.67693529017133,3362000000,5,2156000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001543151.json,https://hfdatalibrary.com/pages/data
UDR,0000074208,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,37.68,2026-08-14,5,ok,,2026-04-30,2026-04-27,8464000.0,327005000.0,131638000.0,864881000.0,1300000.0,5663316000.0,3285680000.0,324915653.0,12242821805.04,5662016000,17904837805.04,0.0107522597401368,0.0706439261938742,93.0037056552059,14.1554986235563,54.7540184554976,38.6348062381853,0.1681125861508,,0,6.54658386529476,3.72611508273478,,5,160993000,partial,insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000074208.json,https://hfdatalibrary.com/pages/data
UHS,0000352915,Universal Health Services,Health Care,Health Care Facilities,171.51,2026-08-14,5,ok,,2026-08-07,2026-06-30,16460285000.0,1811749000.0,1287197000.0,901523000.0,138800000.0,4851847000.0,7513812000.0,,,4713047000,,,,,,,0.110067899796389,0.0825849088338759,5,5,5.22787216743222,,524742000,5,987632000,partial,missing_shares_outstanding,https://data.sec.gov/api/xbrl/companyfacts/CIK0000352915.json,https://hfdatalibrary.com/pages/data
ULTA,0001403568,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,532.3,2026-08-14,5,ok,,2026-06-02,2026-05-28,11418173000.0,1565801000.0,1193057000.0,1036821000.0,166300000.0,800000000.0,2580955000.0,42989311.0,22883210245.3,633700000,23516910245.3,0.0521367844463625,0.045309245900625,19.1803159826396,22.0705505051499,15.0190926211568,0.137132359091074,0.0945211325393021,5,5,0.611195182196348,8.86617947438061,1040999000,5,1201118000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001403568.json,https://hfdatalibrary.com/pages/data
UNH,0000731766,UnitedHealth Group,Health Care,Managed Health Care,402.74,2026-08-14,5,ok,,2026-08-10,2026-07-31,422818000000.0,30750000000.0,22088000000.0,25271000000.0,28585000000.0,73328000000.0,33020000000.0,897594847.0,361497348680.78,44743000000,406240348680.78,0.0611014163191133,0.069906460150322,16.3662327363627,14.3048295944276,13.2110682497815,0.0727263266937548,0.1169081000236,5,5,1.7705274820941,10.9478300630157,20705000000,5,17732000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000731766.json,https://hfdatalibrary.com/pages/data
UNP,0000100885,Union Pacific Corporation,Industrials,Rail Transportation,293.73,2026-08-14,5,ok,,2026-07-23,2026-07-17,24393000000.0,9837000000.0,6935000000.0,6261000000.0,1614000000.0,31814000000.0,20673000000.0,594075498.0,174497796027.54,30200000000,204697796027.54,0.0397426223016908,0.0358801093339417,25.1619028157952,27.8705951170005,20.8089657443875,0.403271430328373,0.0296782131693625,5,5,4.8235106213065,8.44085502962995,5742000000,5,6747000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000100885.json,https://hfdatalibrary.com/pages/data
UPS,0001090727,United Parcel Service,Industrials,Air Freight & Logistics,104.545,2026-08-14,5,ok,,2026-08-05,2026-06-30,90313000000.0,8399000000.0,5542000000.0,3539000000.0,4653000000.0,19985000000.0,15067000000.0,713924267.0,74637212493.515,15332000000,89969212493.515,0.0742525050822541,0.0474160258906707,13.4675590930197,21.0899159348728,10.7118957606281,0.0929987930862667,-0.0229435400637457,5,5,4.33229725911274,4.95368769453209,6213000000,5,6708000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001090727.json,https://hfdatalibrary.com/pages/data
URI,0001067701,United Rentals,Industrials,Trading Companies & Distributors,1139.19,2026-08-14,5,ok,,2026-04-22,2026-04-20,3656000000.0,4017000000.0,75000000.0,4719000000.0,156000000.0,14302000000.0,8968000000.0,62646557.0,71366331268.83,14146000000,85512331268.83,0.00105091572827924,0.0661236176233298,951.5510835844,15.1231895038843,21.2876104726985,1.09874179431072,0.131273820269891,4,4,2.997668997669,7.9578870727955,617000000,5,2424000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001067701.json,https://hfdatalibrary.com/pages/data
USB,0000036104,U.S. Bancorp,Financials,Diversified Banks,65.02,2026-08-14,5,ok,,2026-08-06,2026-07-31,27835000000.0,,6929000000.0,,8252000000.0,43074000000.0,67432000000.0,1558051446.0,101304505018.92,34822000000,136126505018.92,0.0683977479452263,,14.6203644131794,,,,,,0,,1.50232093099597,,5,6329000000,partial,missing_operating_income_ttm;missing_free_cash_flow_ttm;insufficient_revenue_history;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000036104.json,https://hfdatalibrary.com/pages/data
V,0001403161,Visa Inc.,Financials,Transaction & Payment Processing Services,362.57,2026-08-14,5,ok,,2026-04-29,2026-03-31,37621000000.0,23956000000.0,19972000000.0,20508000000.0,12404000000.0,24166000000.0,26437000000.0,469280842.0,170147154883.94,11762000000,181909154883.94,0.117380746175998,0.120530960473531,8.51928474283697,8.29662350711625,7.59346948087911,0.636772015629569,0.134977062713204,5,5,0.57353228008582,6.43594790951848,18693000000,5,17273000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001403161.json,https://hfdatalibrary.com/pages/data
VEEV,0001393052,Veeva Systems,Health Care,Health Care Technology,240.59,2026-08-14,5,ok,,2026-06-05,2026-06-01,2855317000.0,769995000.0,487706000.0,1202041000.0,1896580000.0,,7304354000.0,162443291.0,39082231381.69,,,0.0124789701805125,0.0307567136651045,80.1348176600042,32.5132265718807,,0.269670582986057,0.146274266454708,,0,,5.35053905953764,,5,525705000,partial,missing_total_debt;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0001393052.json,https://hfdatalibrary.com/pages/data
VICI,0001705696,Vici Properties,Real Estate,Hotel & Resort REITs,26.08,2026-08-14,5,ok,,2026-07-29,2026-07-28,,321018000.0,2799319000.0,2452183000.0,288063000.0,16931155000.0,29170749000.0,1101077562.0,28716102816.96,16643092000,45359194816.96,0.0974825524843398,0.0853940040412349,10.2582459580205,11.7104240658059,141.29797960538,,0.276337513287652,,0,6.78705137422452,0.984414312329107,,5,2554622000,partial,missing_revenue_ttm;insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0001705696.json,https://hfdatalibrary.com/pages/data
VLO,0001035002,Valero Energy,Energy,Oil & Gas Refining & Marketing,330.315,2026-08-14,5,ok,,2026-07-30,2026-07-24,,952000000.0,761000000.0,2974000000.0,7874000000.0,8261000000.0,25001000000.0,287927461.0,95106759280.215,387000000,95493759280.215,0.00800153433635406,0.0312701223604691,124.97603059161,31.9794079624126,100.308570672495,,,4,4,0.130127774041695,3.80411820648034,5969500000,5,3006000000,partial,missing_revenue_ttm;insufficient_revenue_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0001035002.json,https://hfdatalibrary.com/pages/data
VLTO,0001967680,Veralto,Industrials,Environmental & Facilities Services,,,,excluded,ticker_unavailable,2026-04-29,2026-04-21,5279000000.0,1237000000.0,874000000.0,860000000.0,1431000000.0,2662000000.0,3005000000.0,245599266.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001967680.json,
VMC,0001396009,Vulcan Materials Company,Materials,Construction Materials,281.67,2026-08-14,5,ok,,2026-04-29,2026-04-21,7506600000.0,1418000000.0,939600000.0,869000000.0,140200000.0,4363000000.0,8451300000.0,129754885.0,36548058457.95,4222800000,40770858457.95,0.025708615987934,0.0237769128283468,38.89746536606,42.0576046696778,28.7523684470733,0.188900434284496,0.093586380713254,5,5,4.85937859608746,4.32454870350715,664200000,5,913100000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001396009.json,https://hfdatalibrary.com/pages/data
VRSK,0001442145,Verisk Analytics,Industrials,Research & Consulting Services,181.19,2026-08-14,5,ok,,2026-04-29,2026-04-24,2930700000.0,1276600000.0,970400000.0,994100000.0,524500000.0,4773500000.0,-1167700000.0,131021840.0,23739847189.6,4249000000,27988847189.6,0.0408764214971491,0.041874743003211,24.4639810280297,23.8807435767025,21.9245238834404,0.435595591496912,0.0569038666580957,5,5,4.2742178855246,,887300000,5,908300000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001442145.json,https://hfdatalibrary.com/pages/data
VRSN,0001014473,Verisign,Information Technology,Internet Services & Infrastructure,287.175,2026-08-14,5,ok,,2026-07-23,2026-07-17,1598200000.0,1085000000.0,799500000.0,950000000.0,840900000.0,0.0,-2254100000.0,90300000.0,25931902500,-840900000,25091002500,0.0308307498842401,0.036634411995032,32.4351500938086,27.2967394736842,23.1253479262673,0.678888749843574,0.0569078163585408,5,5,-0.885157894736842,,808000000,5,785700000,partial,nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001014473.json,https://hfdatalibrary.com/pages/data
VRT,0001674101,Vertiv,Industrials,Electrical Components & Equipment,,,,excluded,ticker_unavailable,2026-07-29,2026-07-27,9094000000.0,1561900000.0,4389796.0,1247900000.0,2810600000.0,2961600000.0,4757600000.0,384988173.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001674101.json,
VRTX,0000875320,Vertex Pharmaceuticals,Health Care,Biotechnology,521.555,2026-08-14,5,ok,,2026-08-04,2026-07-31,11418800000.0,3923500000.0,2711647000.0,3499700000.0,6143500000.0,105000000.0,20247900000.0,253460924.0,132193812216.82,-6038500000,126155312216.82,0.0205126620870306,0.0264740076809337,48.7503765116993,37.7728983103752,32.1537688841137,0.34360002802396,0.121938336008964,4,5,-1.72543360859502,6.52876654946044,3193800000,5,3322000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000875320.json,https://hfdatalibrary.com/pages/data
VST,0001692819,Vistra Corp.,Utilities,Electric Utilities,,,,excluded,ticker_unavailable,2026-08-10,2026-08-03,16006000000.0,3582000000.0,2386000000.0,1653000000.0,435000000.0,19595000000.0,5482000000.0,335635195.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001692819.json,
VTR,0000740260,Ventas,Real Estate,Health Care REITs,90.13,2026-08-14,5,ok,,2026-07-30,2026-07-28,5302339000.0,,199541000.0,1367063000.0,198956000.0,13011016000.0,14649399000.0,512946359.0,46231855336.67,12812060000,59043915336.67,0.00431609327696024,0.0295697196239425,231.691007545667,33.8183795016543,,,0.111084563192787,2,5,9.37196018032819,3.15588751024325,-775905000,5,56559000,partial,missing_operating_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0000740260.json,https://hfdatalibrary.com/pages/data
VTRS,0001792044,Viatris,Health Care,Pharmaceuticals,16.24,2026-08-14,5,ok,,2026-08-06,2026-08-03,14065600000.0,-2603100000.0,-3514900000.0,1751500000.0,886500000.0,13348600000.0,-201000000.0,1148590864.0,18653115631.36,12462100000,31115215631.36,-0.188435008363465,0.0938985226176019,,10.649794822358,,-0.18506853600273,-0.0542652712427166,5,5,7.11510134170711,,2523000000,5,-634200000,partial,nonpositive_operating_income_ttm;nonpositive_net_income_ttm;nonpositive_stockholders_equity,https://data.sec.gov/api/xbrl/companyfacts/CIK0001792044.json,https://hfdatalibrary.com/pages/data
VZ,0000732712,Verizon,Communication Services,Integrated Telecommunication Services,47.275,2026-08-14,5,ok,,2026-07-31,2026-06-30,137000000000.0,29497000000.0,18629000000.0,19109000000.0,1752000000.0,108276000000.0,105196000000.0,4154775202.0,196416997674.55,106524000000,302940997674.55,0.0948441337590702,0.0972879141125166,10.5436146693086,10.2787690446674,10.2702307920992,0.215306569343066,0.00845769910907168,,0,5.57454602543304,1.86715272134444,,5,17949000000,partial,insufficient_fcf_history,https://data.sec.gov/api/xbrl/companyfacts/CIK0000732712.json,https://hfdatalibrary.com/pages/data
WAB,0000943452,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,297.15,2026-08-14,5,ok,,2026-07-22,2026-07-17,10562000000.0,1713000000.0,1165000000.0,1452000000.0,514000000.0,6571000000.0,11214000000.0,168910851.0,50191859374.65,6057000000,56248859374.65,0.0232109352894067,0.0289289940259386,43.0831410941202,34.5673962635331,32.8364619816988,0.162185192198447,0.0930848684120251,5,5,4.17148760330579,4.47582123904494,1015000000,5,825000000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0000943452.json,https://hfdatalibrary.com/pages/data
WAT,0001000697,Waters Corporation,Health Care,Life Sciences Tools & Services,413.63,2026-08-14,5,ok,,2026-08-11,2026-08-07,4644286000.0,328588000.0,166629000.0,398810000.0,539000000.0,4886000000.0,15195000000.0,98248111.0,40638366152.93,4347000000,44985366152.93,0.00410028787508196,0.00981363272576464,243.88531499877,101.899065101,136.905079165794,0.0707510260995985,0.0324346864886418,3,3,10.8999272836689,2.67445647600724,539810000,5,642629000,ok,,https://data.sec.gov/api/xbrl/companyfacts/CIK0001000697.json,https://hfdatalibrary.com/pages/data
WBD,0001437107,Warner Bros. Discovery,Communication Services,Broadcasting,,,,excluded,ticker_unavailable,2026-08-06,2026-07-23,38441000000.0,221000000.0,640000000.0,4065000000.0,3369000000.0,13625000000.0,32838000000.0,2510703314.0,,,,,,,,,,,,,,,,,,excluded,ticker_unavailable,https://data.sec.gov/api/xbrl/companyfacts/CIK0001437107.json,
WDAY,0001327811,"Workday, Inc.",Information Technology,Application Software,184.21,2026-08-14,5,ok,,2026-05-22,2026-04-30,8696000000.0,390000000.0,-430071000.0,2322000000.0,559000000.0,2988000000.0,6683000000.0,220000000.0,40526200000,2429000000,42955200000,-0.0106121718789326,0.0572962675997256,,17.4531438415159,110.141538461538,0.0448482060717571,0.167622733352256,4,4,1.04608096468562,6.06407302109831,2054500000,5,526000000,partial,nonpositive_net_income_ttm,https://data.sec.gov/api/xbrl/companyfacts/CIK0001327811.json,https://hfdatalibrary.com/pages/data
